number,name,act,act_v16,n_components,driving_label,driving,area_km2,mean_guarded_F,min_guarded_F,pct_core habitat,pct_connectivity,pct_biodiversity,pct_carbon,pct_representativeness,pct_naturalness,ratio_core habitat,ratio_connectivity,ratio_biodiversity,ratio_carbon,ratio_representativeness,ratio_naturalness,efg_classes_present,driver_m_soc theta-tail,driver_connectivity spike (top 0.2%),driver_refugia densest (area-matched to the m_soc tail),driver_rare-attainable EFG footprint,driver_rarest-EFG footprint (rare in the extent+250 km window: <= 1% of the window),pct_adequacy_forced,pct_forced_any_formulation,adequacy_pin,adequacy_pin_class,mean_lat,pct_within_5km_of_PA,pct_in_proposed_IPCA,n_formulations_frequent
,W of Frank Church River Of No Return Wilderness (45.0°N 115.6°W),Act 2,Act 2 scenario,3,Core-habitat-forward,s1,1583.0,0.5634715557098389,0.1993464231491089,0.9202871322631836,0.2784191071987152,0.8060318231582642,0.41128674149513245,0.9593687057495117,0.3273235857486725,2.29425264068008,0.7233329942442369,1.2961239776451408,0.18822133480840558,1.5468566417694092,0.9888802215830153,8,0.0,0.06317119393556538,22.42577384712571,100.0,0.0,0.0,0.0,False,,45.0132942199707,35.628553379658875,0.0,3
,NW of Granby Park (49.9°N 118.7°W),Act 2,Act 2 scenario,2,Core-habitat-forward,s1,1480.0,0.594782292842865,0.13071896135807037,0.9127261638641357,0.33474281430244446,0.9419699311256409,0.5149914622306824,0.6823402047157288,0.1247313842177391,2.1376421714571032,0.7210822307348659,1.4484950551659006,0.6215037627411558,1.0611635446548462,0.8212100222379483,6,0.0,0.0,14.797297297297296,61.689189189189186,0.8108108108108109,0.0,0.0,False,,49.85328674316406,44.45945945945946,0.0,4
8,S of Mount Robson Park (52.5°N 118.6°W),Act 2,Act 2 scenario,5,Connectivity-forward,s2,1428.0,0.5708965063095093,0.06535948067903519,0.7814815044403076,0.5733645558357239,0.65745609998703,0.6300598382949829,0.8968400955200195,0.532992422580719,1.4664370001915015,1.6693049569450982,1.1390322814766616,1.158384549201416,1.4652454853057861,1.0092122443351135,8,0.6302521008403361,7.633053221288516,4.551820728291316,90.96638655462185,0.0,0.0,0.0,False,,51.65378952026367,19.39775910364146,0.21008403361344538,4
,SE of Cabinet Mountains Wilderness (48.0°N 115.0°W),Act 2,Act 2 scenario,3,Core-habitat-forward,s1,1174.0,0.552854061126709,0.2679738700389862,0.9248706102371216,0.33946481347084045,0.9573248624801636,0.3895706534385681,0.4974125027656555,0.2856014370918274,2.117256350931524,0.7254028107266701,1.4746509328538566,0.3003623496726012,0.81949383020401,1.0162846640656846,5,0.0,0.0,3.0664395229982966,9.710391822827939,0.17035775127768313,0.0,0.0,False,,48.19990921020508,1.2776831345826234,0.0,2
,NE of Tū Łī́dlini (Ross River) (65.3°N 128.2°W),Act 2,Act 2 scenario,1,Carbon-forward,s4,1142.0,0.37938258051872253,0.047385621815919876,0.059659164398908615,0.45738494396209717,0.05042155086994171,0.8094046115875244,0.5308122038841248,0.7062042355537415,0.38630420119256653,0.8968059841720488,0.4957078650573816,11.340515950265381,0.8534959554672241,1.0481474866235074,5,99.82486865148861,0.0,0.0,51.92644483362522,0.0,0.0,0.0,False,,65.29808807373047,0.0,0.0,2
,SW of Wells Gray Park (51.8°N 120.3°W),Act 2,Act 2 scenario,3,Core-habitat-forward,s1,1044.0,0.5852115154266357,0.23366014659404755,0.9033328890800476,0.32073774933815,0.8984405994415283,0.4972188174724579,0.8560873866081238,0.08709453791379929,1.9428096932228434,0.6968569813552086,1.3912897580674792,0.6359273068112933,1.264731526374817,0.8036993257093926,6,0.0,0.0,1.2452107279693485,77.29885057471265,2.9693486590038316,0.0,0.0,False,,51.55341720581055,22.701149425287355,0.0,3
,W of Eagle Cap Wilderness (45.0°N 118.2°W),Act 2,Act 2 scenario,1,Core-habitat-forward,s1,1009.0,0.540917694568634,0.3415032923221588,0.9465124011039734,0.23856498301029205,0.9274389147758484,0.2796247601509094,0.7825379967689514,0.24606889486312866,2.4253843644757014,0.6145850186651552,1.4337318665038938,0.13896778831401566,1.1323684453964233,0.9892953915426747,6,0.0,0.0,14.271555996035678,100.0,0.0,0.0,0.0,False,,44.96186065673828,11.59563924677899,0.0,2
,E of Liard River Corridor Park (59.5°N 123.9°W),Act 2,Act 2 scenario,4,Carbon-forward,s4,759.0,0.30053091049194336,0.04575163498520851,0.26742520928382874,0.4319043755531311,0.599690854549408,0.9237561821937561,0.46241578459739685,0.42245855927467346,0.5654897095387628,0.8929158194277511,1.0648848228196366,4.457726533185973,0.7863305807113647,1.0018733102435224,4,33.860342555994734,0.0,0.0,100.0,0.0,0.0,0.0,False,,59.65591049194336,0.0,0.0,2
,SW of Gros Ventre Wilderness (42.3°N 111.1°W),Act 2,Act 2 scenario,2,Core-habitat-forward,s1,688.0,0.46192431449890137,0.2679738700389862,0.9511731266975403,0.3069986402988434,0.5964473485946655,0.3070048391819,0.7220628261566162,0.24756546318531036,2.398018816936964,0.7680904768659004,1.0632997926919763,0.0811579232662089,1.1423320770263672,0.9955047116646992,12,0.0,0.5813953488372093,0.0,100.0,0.7267441860465116,0.0,0.0,False,,42.245975494384766,0.0,0.0,2
,NE of Nahanni National Park Reserve Of Canada (62.2°N 125.3°W),Act 2,Act 2 scenario,2,Carbon-forward,s4,561.0,0.3235585391521454,0.07516340166330338,0.19162476062774658,0.8577278852462769,0.0954846441745758,0.779591977596283,0.5365056395530701,0.8856173157691956,0.5064019578241843,1.5512814327596882,0.5745786921704698,6.475619024919104,0.8568825125694275,1.0523783459804759,5,87.34402852049911,0.0,0.0,100.0,0.0,0.0,0.0,False,,62.2092399597168,18.181818181818183,0.0,2
9,S of Purcell Wilderness Conservancy Park (49.6°N 116.4°W),Act 2,Act 2 scenario,1,Biodiversity-forward,s3,529.0,0.6057180166244507,0.19117647409439087,0.7947419285774231,0.34661462903022766,0.912032425403595,0.4587255120277405,0.5986611843109131,0.20949873328208923,1.4934808745845274,0.7376738746960194,1.4058487044779007,0.6775339847872868,0.9281578063964844,0.9271347008078932,5,0.0,0.0,6.805293005671078,41.965973534971646,0.0,0.0,0.0,False,,49.58684539794922,25.51984877126654,0.3780718336483932,6
,NE of Nááts’Ihch’Oh National Park Reserve Of Canada (64.8°N 126.1°W),Act 2,Act 2 scenario,2,Carbon-forward,s4,528.0,0.19985394179821014,0.0049019609577953815,0.03250451385974884,0.4386240243911743,0.07541610300540924,0.7920383214950562,0.5691978335380554,0.6475937366485596,0.36509577499791396,0.8934397347830907,0.5311325493224237,6.524494656228258,0.8834198713302612,1.0468102270875266,4,96.40151515151516,0.0,0.0,76.89393939393939,0.0,0.0,0.0,False,,64.7225341796875,0.0,0.0,2
,NE of Tū Łī́dlini (Ross River) (63.3°N 130.2°W),Act 2,Act 2 scenario,2,Connectivity-forward,s2,493.0,0.3667289912700653,0.14705882966518402,0.44161561131477356,0.9563897252082825,0.15968406200408936,0.6800825595855713,0.7544934153556824,0.9007589817047119,0.7342844102100416,2.115698897484426,0.6469496158103551,2.3800987158673768,1.1009107828140259,1.0538269565783995,5,24.746450304259636,1.0141987829614605,0.0,100.0,0.0,0.0,0.0,False,,63.23796844482422,0.0,22.718052738336713,1
,S of Gros Ventre Wilderness (43.0°N 110.5°W),Act 2,Act 2 scenario,1,Core-habitat-forward,s1,398.0,0.4302065968513489,0.30882352590560913,0.9395567178726196,0.1432054042816162,0.6718383431434631,0.432484894990921,0.8241889476776123,0.3199672996997833,2.2128990037479364,0.34871590886944237,1.141994060456493,0.18858587843526353,1.2903385162353516,1.0232509284078637,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,False,,43.023311614990234,0.0,0.0,2
,E of Gros Ventre Wilderness (43.4°N 110.0°W),Act 2,Act 2 scenario,1,Core-habitat-forward,s1,383.0,0.4072467088699341,0.3104575276374817,0.9381657242774963,0.0997089371085167,0.620108425617218,0.4064108729362488,0.8708434104919434,0.36822426319122314,2.2072475890135466,0.27758170641951696,1.0883018906822883,0.16290869590892276,1.3755218982696533,1.0300293641589109,9,0.0,0.0,0.7832898172323759,100.0,0.0,0.0,0.0,False,,43.44816207885742,37.0757180156658,0.0,2
,S of Mount Robson Park (52.6°N 118.7°W),Act 2,Act 2 scenario,1,Core-habitat-forward,s1,370.0,0.585029125213623,0.09640523791313171,0.8810198903083801,0.4221913814544678,0.5030458569526672,0.6870028376579285,0.9599645733833313,0.6828399896621704,1.8807750271773234,0.9135826676863932,0.993070352442741,1.5603432026688169,1.582554817199707,1.0359787500313449,8,1.3513513513513513,0.0,5.135135135135135,100.0,0.0,0.0,0.0,False,,52.6059455871582,27.027027027027028,0.0,4
,N of Tū Łī́dlini (Ross River) (65.9°N 131.1°W),Act 2,Act 2 scenario,1,Carbon-forward,s4,353.0,0.4539613723754883,0.06535948067903519,0.04248940944671631,0.517086923122406,0.03388150408864021,0.8014403581619263,0.567855179309845,0.6796015501022339,0.37197740871478946,1.0136197831207476,0.4700347606742198,13.598260875838665,0.8834234476089478,1.0475605048240648,4,99.43342776203966,0.0,0.0,68.83852691218131,0.0,0.0,0.0,False,,65.8974609375,0.0,0.0,2
,NE of White Goat (52.4°N 116.5°W),Act 2,Act 2 scenario,1,Connectivity-forward,s2,311.0,0.5608252882957458,0.4313725531101227,0.938513457775116,0.6513180136680603,0.7254573702812195,0.48550286889076233,0.7636618614196777,0.5605073571205139,2.2271681574308606,1.8285510822644722,1.1978031126330422,0.7450523738410861,1.117935299873352,1.038956949225839,7,0.6430868167202572,2.2508038585209005,0.964630225080386,92.60450160771704,0.0,0.0,0.0,False,,52.41783905029297,18.971061093247588,0.0,2
,SE of Tombstone Natural Environment Park (64.4°N 137.8°W),Act 2,Act 2 scenario,1,Carbon-forward,s4,305.0,0.3931479752063751,0.129084974527359,0.44370007514953613,0.8773221373558044,0.1163007915019989,0.7777331471443176,0.39979103207588196,0.6686539649963379,0.7139764041278828,1.5427994838780712,0.5939681157901784,6.250355228546003,0.7265949845314026,1.0416458897155818,4,91.14754098360656,0.0,0.0,98.68852459016394,0.0,0.0,0.0,False,,64.3928451538086,7.213114754098362,0.0,2
,N of Granby Park (50.3°N 118.4°W),Act 2,Act 2 scenario,2,Carbon-forward,s4,303.0,0.6130848526954651,0.29901963472366333,0.8526498675346375,0.3794504404067993,0.9602740406990051,0.5030279159545898,0.6352561116218567,0.1353038251399994,1.7575373770299965,0.8002239028432954,1.4682094956014962,0.9390999778609781,0.9996406435966492,0.8676352581630444,5,0.0,0.0,7.920792079207921,49.504950495049506,0.0,0.0,0.0,False,,50.08477783203125,11.221122112211221,0.0,5
,SE of Washakie Wilderness (43.9°N 109.3°W),Act 2,Act 2 scenario,2,Core-habitat-forward,s1,294.0,0.5003779530525208,0.25653597712516785,0.9601297378540039,0.008113675750792027,0.42401114106178284,0.4562647342681885,0.9277557730674744,0.4469515085220337,2.622187627931224,0.1909743938836969,0.8737535137446488,0.20037280769042906,1.3642525672912598,1.0378314115055782,6,0.0,0.0,38.775510204081634,100.0,0.0,0.0,0.0,False,,44.07511901855469,47.27891156462585,0.0,3
,W of Frank Church River Of No Return Wilderness (45.1°N 115.7°W),Act 2,Act 2 scenario,2,Connectivity-forward,s2,265.0,0.5739671587944031,0.019607843831181526,0.7223643064498901,0.529384195804596,0.8584957122802734,0.38798847794532776,0.9652751684188843,0.34509846568107605,1.3880561154251505,1.5499078995356346,1.3491283453633856,0.353734318848401,1.5824024677276611,1.0263353333323186,6,0.0,0.7547169811320755,0.37735849056603776,100.0,0.0,0.0,0.0,False,,45.38772964477539,36.22641509433962,0.0,4
,Tū Łī́dlini (Ross River) vicinity (61.9°N 128.3°W),Act 2,Act 2 scenario,1,Connectivity-forward,s2,257.0,0.261228084564209,0.02450980432331562,0.3751268684864044,0.926703691482544,0.1944289654493332,0.6810718774795532,0.76079261302948,0.7030091285705566,0.6547714174967129,2.4862633072921545,0.6843399253008949,2.3007860390688273,1.141129493713379,1.0476426505934264,7,23.346303501945524,11.673151750972762,0.0,97.27626459143968,0.0,0.0,0.0,False,,61.871482849121094,0.0,42.023346303501945,2
,E of Eagle Cap Wilderness (45.4°N 117.1°W),Act 2,Act 2 scenario,1,Core-habitat-forward,s1,255.0,0.5800524950027466,0.34477126598358154,0.8932188153266907,0.2855721712112427,0.8286951184272766,0.3291178047657013,0.8110947608947754,0.23021093010902405,1.9983645220719763,0.6863971459376611,1.3213616859993742,0.10648778270799678,1.1969152688980103,0.979671038016773,6,0.0,0.0,8.235294117647058,100.0,0.0,0.0,0.0,False,,45.354888916015625,39.21568627450981,0.0,4
,SW of Gros Ventre Wilderness (42.6°N 111.1°W),Act 2,Act 2 scenario,1,Connectivity-forward,s2,226.0,0.5025956034660339,0.27941176295280457,0.8958196043968201,0.5710582733154297,0.6096557378768921,0.43264269828796387,0.894210696220398,0.2305964231491089,1.8432286739364192,2.110279499937624,1.0808789540310688,0.16784785636546545,1.3534376621246338,1.0010936995623854,8,0.0,11.946902654867257,0.0,100.0,0.0,0.0,0.0,False,,42.62471389770508,11.946902654867257,0.0,2
,S of Mount Robson Park (52.6°N 118.6°W),Act 2,Act 2 scenario,1,Carbon-forward,s4,224.0,0.566132664680481,0.08986928313970566,0.8545945882797241,0.3862742781639099,0.4450347125530243,0.7426134943962097,0.9684850573539734,0.726360023021698,1.8035413200417094,0.8406085660178491,0.9376915936749803,2.160675250286927,1.6350717544555664,1.045918893509259,8,6.696428571428571,0.0,4.910714285714286,100.0,0.0,0.0,0.0,False,,52.55130386352539,24.107142857142858,0.0,4
,SW of Lee Metcalf Wilderness (44.4°N 112.2°W),Act 2,Act 2 scenario,1,Connectivity-forward,s2,216.0,0.30625152587890625,0.05882352963089943,0.7010501623153687,0.5780848860740662,0.5943005681037903,0.24103495478630066,0.36584755778312683,0.24407559633255005,1.0791842688698268,2.8691652979198965,1.0793274360055345,0.04053966447391074,0.6665791869163513,1.0001389533678537,6,0.0,48.148148148148145,0.0,100.0,0.0,0.0,0.0,False,,44.44432830810547,0.0,0.0,2
,NE of Lee Metcalf Wilderness (45.5°N 111.1°W),Act 2,Act 2 scenario,1,Connectivity-forward,s2,202.0,0.27388694882392883,0.050653595477342606,0.5148181319236755,0.5047794580459595,0.8271608352661133,0.2637590765953064,0.9423288106918335,0.22636470198631287,0.7792785154806554,3.232339230427186,1.3137737364206497,0.07558932349398365,1.5733665227890015,0.9884729212907658,8,0.0,65.34653465346535,0.0,100.0,0.0,0.0,0.0,False,,45.543148040771484,4.455445544554455,0.0,2
,S of Tatlatui Park (56.7°N 127.4°W),Act 2,Act 2 scenario,1,Carbon-forward,s4,197.0,0.628064751625061,0.4444444477558136,0.9532179236412048,0.7437449097633362,0.2828238308429718,0.8031429052352905,0.9629155397415161,0.9706956148147583,2.4885093437858092,1.3619770907889222,0.7860139779870913,2.7499816752418607,1.552674651145935,1.0573122350625483,7,13.19796954314721,0.0,20.812182741116754,100.0,0.0,0.0,0.0,False,,56.73776626586914,30.456852791878177,0.0,4
,NE of White Goat (52.3°N 116.6°W),Act 2,Act 2 scenario,1,Carbon-forward,s4,189.0,0.5169277191162109,0.2549019753932953,0.9409523606300354,0.2209683358669281,0.38846370577812195,0.7915704250335693,0.7260876297950745,0.8926008939743042,2.353528287178504,0.5098471756878195,0.8879335927245179,3.637564913588868,1.0496758222579956,1.053927529998184,5,41.7989417989418,0.0,15.873015873015872,97.88359788359789,0.0,0.0,0.0,False,,52.32917785644531,10.052910052910052,0.0,2
,W of Nahanni National Park Reserve Of Canada (61.7°N 127.9°W),Act 2,Act 2 scenario,1,Carbon-forward,s4,174.0,0.34209489822387695,0.1388888955116272,0.3906416594982147,0.8384506106376648,0.1511308252811432,0.7824956774711609,0.7841752171516418,0.8413584232330322,0.6659659459643723,1.5732864505350093,0.6367579090068531,6.209117978935084,1.1897374391555786,1.0514707266329166,7,93.10344827586206,0.0,0.0,100.0,0.0,0.0,0.0,False,,61.67242431640625,1.1494252873563218,0.0,2
,E of Ddhaw Ghro (64.0°N 133.1°W),Act 2,Act 2 scenario,1,Connectivity-forward,s2,172.0,0.22544270753860474,0.09313725680112839,0.22759032249450684,0.9110327363014221,0.2328963577747345,0.5425705909729004,0.19949127733707428,0.8005591034889221,0.5332037574143317,2.5377592792591455,0.7306486628273338,0.8507350895310434,0.5034169554710388,1.0504372970586946,4,0.0,10.465116279069768,0.0,31.3953488372093,0.0,0.0,0.0,False,,64.0443344116211,0.0,0.0,2
,SW of Graham Laurier Park (56.4°N 123.5°W),Act 2,Act 2 scenario,1,Core-habitat-forward,s1,158.0,0.553176999092102,0.27450981736183167,0.8443561792373657,0.5579913854598999,0.3754960596561432,0.7437711358070374,0.8237001299858093,0.7809800505638123,1.5723803388019948,0.9702691953998892,0.8690445299373202,1.7806113545281197,1.1968330144882202,1.047503246525309,5,1.89873417721519,0.0,0.0,94.30379746835443,0.0,0.0,0.0,False,,56.36811447143555,51.26582278481012,0.0,4
10,NE of Gospel Hump Wilderness (45.8°N 115.5°W),Act 2,Act 2 scenario,1,Biodiversity-forward,s3,157.0,0.6431143879890442,0.529411792755127,0.7298563718795776,0.4642055034637451,0.9288703203201294,0.3290613889694214,0.9351915717124939,0.2958645522594452,1.2058453425641686,1.0571849151744854,1.420087436889526,0.7316701767617484,1.3988595008850098,1.0201079697618136,6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,False,,45.79312515258789,14.64968152866242,0.0,6
,S of Wells Gray Park (51.2°N 119.4°W),Act 2,Act 2 scenario,1,Carbon-forward,s4,134.0,0.5933811068534851,0.41013070940971375,0.808312177658081,0.2617705762386322,0.8976548314094543,0.5029599070549011,0.5830987691879272,0.1758253127336502,1.3573271118515566,0.603468492937318,1.389858509974264,1.1504707099435705,0.9185121059417725,0.9148837947442761,5,0.0,0.0,0.0,21.641791044776117,1.4925373134328357,0.0,0.0,False,,51.165863037109375,17.16417910447761,0.0,5
,SW of Nj ‘Iinlii” Jjik (Fishing Branch) Habitat Protection Area (65.4°N 140.3°W),Act 2,Act 2 scenario,1,Carbon-forward,s4,133.0,0.3006044626235962,0.08169934898614883,0.2897510528564453,0.6821017265319824,0.11296284198760986,0.7840134501457214,0.49956265091896057,0.8324585556983948,0.5846779962693276,1.3091588681260578,0.5900968430217862,5.975744111026551,0.8181594610214233,1.0510944289320072,4,91.72932330827066,0.0,0.0,100.0,0.0,0.0,0.0,False,,65.43637084960938,0.0,0.0,2
,Tū Łī́dlini (Ross River) vicinity (61.4°N 131.1°W),Act 2,Act 2 scenario,1,Carbon-forward,s4,130.0,0.4105580747127533,0.14705882966518402,0.6626499891281128,0.6386874318122864,0.1930736005306244,0.8203631043434143,0.8764016032218933,0.789742648601532,0.9848449767988193,1.1227814993597791,0.680455750065196,7.588772569236521,1.2734239101409912,1.0500124996541627,5,93.07692307692308,0.0,0.0,100.0,0.0,0.0,0.0,False,,61.40703582763672,0.0,100.0,2
,NE of Dene Kʼéh Kusān (59.8°N 125.5°W),Act 2,Act 2 scenario,1,Carbon-forward,s4,130.0,0.28240320086479187,0.13071896135807037,0.3712337911128998,0.6744199991226196,0.18895387649536133,0.8031136393547058,0.6282581090927124,0.8825293183326721,0.6519648829901964,1.1885295998524965,0.6756224649329108,6.192989279801817,0.9544298648834229,1.0534289942614325,5,98.46153846153847,0.0,0.0,24.615384615384617,0.0,0.0,0.0,False,,59.77065658569336,0.0,60.0,2
,SE of Scapegoat Wilderness (47.0°N 112.0°W),Act 2,Act 2 scenario,1,Connectivity-forward,s2,119.0,0.2690311670303345,0.0,0.46692922711372375,0.5646339654922485,0.6445996165275574,0.13475540280342102,0.6856458187103271,0.22284181416034698,0.728014330252774,3.7636259213493286,1.13049128213102,0.0014688403101769953,1.0761085748672485,0.9783819721554419,6,0.0,54.621848739495796,0.0,100.0,2.5210084033613445,0.0,0.0,False,,46.99363327026367,0.0,0.0,2
,SW of Anaconda Pintler Wilderness (45.5°N 113.8°W),Act 2,Act 2 scenario,1,Connectivity-forward,s2,109.0,0.5218564867973328,0.28921571373939514,0.9193092584609985,0.5393053293228149,0.8873369693756104,0.2877447009086609,0.9172205924987793,0.382578581571579,2.118412255975696,1.9598743507653116,1.379861404868247,0.11754622228272367,1.3757126331329346,1.0318723588686585,7,0.0,11.009174311926607,14.678899082568808,100.0,0.0,0.0,0.0,False,,45.50592041015625,0.0,0.0,2
,N of Nahanni National Park Reserve Of Canada (62.7°N 126.6°W),Act 2,Act 2 scenario,1,Connectivity-forward,s2,109.0,0.18832826614379883,0.04084967449307442,0.19040989875793457,0.8916402459144592,0.22763656079769135,0.6283881664276123,0.515218198299408,0.7934326529502869,0.5055902273242598,2.4657500440819997,0.7244659975455583,1.1394786625299873,0.8461241126060486,1.0506661839462859,5,0.9174311926605505,7.339449541284404,0.0,100.0,0.0,0.0,0.0,False,,62.74182891845703,0.0,0.0,2
,NW of Gladstone Park (49.4°N 118.5°W),Act 2,Act 2 scenario,1,Biodiversity-forward,s3,108.0,0.6152565479278564,0.3055555522441864,0.7446721196174622,0.41098541021347046,0.9646761417388916,0.48947539925575256,0.45745405554771423,0.16721878945827484,1.2433728077815611,0.8468539452770819,1.4606924656672602,0.8020223788150318,0.7833073735237122,0.928507504114302,4,0.0,0.0,0.0,21.296296296296298,0.0,0.0,0.0,False,,49.42028045654297,0.9259259259259258,0.0,6
,N of Scapegoat Wilderness (47.5°N 112.8°W),Act 2,Act 2 scenario,1,Core-habitat-forward,s1,105.0,0.5240429639816284,0.3333333432674408,0.9185121655464172,0.48164603114128113,0.795985221862793,0.44984200596809387,0.7072135806083679,0.37197428941726685,2.026794741470029,1.0364499108243932,1.2811562143530892,0.24833374183750595,1.0142184495925903,1.0319507518246132,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,False,,47.48290252685547,58.0952380952381,0.0,2
