act,key,cid,cells,km2,meanF,minF,row,col,kept,lat,lon,name,complex,core_overlap_pct,residual_km2
Act 1 (245),ensemble_245,142,9,9.0,0.6753812597857581,0.4509804,1440.6666666666667,552.4444444444445,False,56.19473596791063,-123.79236019279271,,-1,,
Act 1 (245),ensemble_245,554,8,8.0,0.8696895614266396,0.8464052,3043.625,791.875,False,43.39596279992469,-114.68485552381466,,-1,,
Act 1 (245),ensemble_245,169,8,8.0,0.8692810609936714,0.74183005,1821.875,698.75,False,53.353921299204316,-119.86902117364833,,-1,,
Act 1 (245),ensemble_245,116,8,8.0,0.8149510100483894,0.74836606,1366.0,302.25,False,56.13557741165621,-128.11587634362678,,-1,,
Act 1 (245),ensemble_245,506,8,8.0,0.782271258533001,0.7124183,2862.875,757.625,False,44.835970129259046,-115.61264298824847,,-1,,
Act 1 (245),ensemble_245,59,8,8.0,0.7430555745959282,0.6535948,1227.125,236.625,False,57.08187784739272,-129.93896234145691,,-1,,
Act 1 (245),ensemble_245,306,8,8.0,0.7332516312599182,0.7058823,2166.25,845.25,False,50.773664112126774,-116.46881540485779,,-1,,
Act 1 (245),ensemble_245,560,8,8.0,0.6915849819779396,0.57843137,3082.75,1196.25,False,43.64509346051908,-109.35213830877564,,-1,,
Act 1 (245),ensemble_245,443,8,8.0,0.6825980730354786,0.33660135,2738.0,757.5,False,45.86970521034015,-115.96539363517864,,-1,,
Act 1 (245),ensemble_245,461,7,7.0,0.9402427673339844,0.8921569,2770.714285714286,758.1428571428571,False,45.59998784746721,-115.86365416605902,,-1,,
Act 1 (245),ensemble_245,546,7,7.0,0.9145658356802804,0.7254903,3021.5714285714284,862.8571428571429,False,43.69401010966321,-113.82324376623279,,-1,,
Act 1 (245),ensemble_245,549,7,7.0,0.8809524093355451,0.7875817,3039.285714285714,775.0,False,43.40382841676234,-114.9133607741215,,-1,,
Act 1 (245),ensemble_245,87,7,7.0,0.8664799077170235,0.75490195,1297.142857142857,231.0,False,56.48980953666316,-129.61775945392063,,-1,,
Act 1 (245),ensemble_245,608,7,7.0,0.7931839099952153,0.40196076,3234.4285714285716,1245.7142857142858,False,42.430387105638445,-108.4437146802993,,-1,,
Act 1 (245),ensemble_245,162,7,7.0,0.791316534791674,0.7091503,1467.0,556.0,False,55.9836750953414,-123.6105959140648,,-1,,
Act 1 (245),ensemble_245,44,7,7.0,0.7712418522153582,0.630719,1208.0,212.28571428571428,False,57.1635800866081,-130.43747143311143,,-1,,
Act 1 (245),ensemble_245,128,7,7.0,0.7231559412819999,0.6764706,1406.7142857142858,281.7142857142857,False,55.74134145878286,-128.21175150207793,,-1,,
Act 1 (245),ensemble_245,474,7,7.0,0.7133519990103585,0.70261437,2784.4285714285716,585.1428571428571,False,45.16517828771058,-118.11377002838292,,-1,,
Act 1 (245),ensemble_245,129,7,7.0,0.7058823534420559,0.5816994,1408.7142857142858,287.14285714285717,False,55.74065135023417,-128.11674610403972,,-1,,
Act 1 (245),ensemble_245,416,7,7.0,0.6517273485660553,0.40196076,2669.285714285714,1171.2857142857142,False,47.076452197388505,-110.5086530145847,,-1,,
Act 1 (245),ensemble_245,315,6,6.0,0.891612191994985,0.77777773,2183.5,904.8333333333334,False,50.7362355670108,-115.54526528680297,,-1,,
Act 1 (245),ensemble_245,613,6,6.0,0.8769063055515289,0.8627451,3244.0,1049.1666666666667,False,42.11085111144382,-110.93407150161654,,-1,,
Act 1 (245),ensemble_245,2,6,6.0,0.872004379828771,0.84313726,463.3333333333333,288.5,False,63.65474391924877,-134.1869522348016,,-1,,
Act 1 (245),ensemble_245,489,6,6.0,0.8676470617453257,0.8562091,2820.0,926.5,False,45.469781842054445,-113.48548429439815,,-1,,
Act 1 (245),ensemble_245,154,6,6.0,0.8120915293693542,0.7058824,1450.1666666666667,573.0,False,56.16681955446197,-123.42093761087871,,-1,,
Act 1 (245),ensemble_245,331,6,6.0,0.8044662177562714,0.72222215,2212.6666666666665,818.1666666666666,False,50.33724263184333,-116.71335778083977,,-1,,
Act 1 (245),ensemble_245,101,6,6.0,0.7657952209313711,0.7385621,1323.3333333333333,282.8333333333333,False,56.42987656738581,-128.6569243766708,,-1,,
Act 1 (245),ensemble_245,254,6,6.0,0.7450980742772421,0.7091503,2053.3333333333335,650.1666666666666,False,51.32740389736668,-119.70892521259614,,-1,,
Act 1 (245),ensemble_245,513,6,6.0,0.743464062611262,0.6699347,2882.5,1117.8333333333333,False,45.222714047743565,-110.78376963228159,,-1,,
Act 1 (245),ensemble_245,467,6,6.0,0.736383467912674,0.7091503,2774.8333333333335,696.8333333333334,False,45.45582227869188,-116.66702894153917,,-1,,
Act 1 (245),ensemble_245,39,6,6.0,0.736383448044459,0.6732026,1200.1666666666667,240.5,False,57.31556189316265,-130.0375764495409,,-1,,
Act 1 (245),ensemble_245,211,6,6.0,0.7271241943041483,0.70261437,1982.1666666666667,624.1666666666666,False,51.86100175137267,-120.3611218857319,,-1,,
Act 1 (245),ensemble_245,96,6,6.0,0.7244009077548981,0.7156863,1316.8333333333333,299.3333333333333,False,56.53196355900164,-128.43441545161747,,-1,,
